1	3.8890176477990797
10	3.4300377028723843
100	3.218220436355031
1000	3.156071985558731
100001	3.5
100003	3.75
100006	3.125
100008	3.659722222222222
100010	2.3460714285714284
100013	3.53125
100015	2.5
100017	3.041666666666667
100032	3.4583333333333335
100034	3.2866666666666666
100036	3.5555555555555554
100038	3.5
100040	3.0
100042	3.5
100044	4.135883474072812
100046	3.7537878787878785
100048	3.3888888888888893
100050	3.5
100052	2.145833333333333
100054	3.5
100056	2.5714285714285716
100058	3.35
100060	3.502272727272727
100062	3.5690476190476192
100068	3.547709235209235
100070	3.595238095238095
100072	3.25
100075	2.8
100077	2.75
100079	2.5
100081	3.4333333333333336
100083	2.2352339139387705
100085	3.763888888888889
100087	2.5791666666666666
100089	3.7818181818181817
100091	3.0
100093	2.828282828282828
100096	3.3
100099	4.041666666666667
1001	2.806060606060606
100101	4.0
100103	0.5
100106	3.708035183770478
100108	3.241241878580638
100131	1.5
100138	3.92478354978355
100141	3.1666666666666665
100143	3.2142857142857144
100145	3.8333333333333335
100147	3.75
100150	3.177083333333333
100155	3.375
100157	3.2777777777777777
100159	3.4074089919521824
100161	3.25
100163	2.9145029034108454
100165	3.7113636363636364
100167	3.125
100169	3.0731346200096197
100171	2.9642857142857144
100173	2.111111111111111
100180	1.5
100183	3.0
100185	3.4977017195767193
100188	3.611111111111111
100190	2.3333333333333335
100192	3.0
100194	3.8401515151515153
100196	3.65625
100198	1.0
1002	3.4568640781876074
100200	2.0
100203	1.5
100205	2.7375
100208	3.1100000000000003
100210	3.787037037037037
100222	3.25
100226	2.9120370370370368
100229	2.9375
100232	2.75
100238	3.386363636363636
100240	3.21875
100244	3.4216299283930116
100246	3.375
100248	3.3233333333333333
100251	2.625
100253	3.0
100255	3.1666666666666665
100257	2.0
100259	3.3333333333333335
100262	3.5
100264	3.1666666666666665
100266	4.0
100268	2.0
100270	3.675
100272	3.930418771043771
100275	2.7708333333333335
100277	3.5875992063492066
100287	3.8125
100289	3.388888888888889
100291	3.6875
100294	3.5
100296	2.5
100298	2.125
1003	3.1362676284627793
100300	3.35
100302	3.30029783287074
100304	3.2628787878787886
100306	3.682034632034632
100308	3.45
100310	0.75
100312	2.375
100315	4.0
100322	3.217622655122655
100324	2.6
100326	3.1177322621375043
100328	3.2666666666666666
100330	3.5
100332	3.3333333333333335
100334	3.25
100336	3.7428571428571433
100338	3.5
100342	3.625754296208841
100344	3.6671959812633186
100347	2.875
100356	3.5545094373219377
100359	2.6284632034632036
100361	2.75
100363	3.1119989142193085
100365	3.40625
100368	3.375
100370	3.25
100372	3.1666666666666665
100383	3.537533223563777
100385	2.75
100387	2.9375
100390	2.8770216227624625
100393	3.25
100395	1.6666666666666667
100397	2.7265873015873017
1004	2.6763753568482067
100401	2.848484848484848
100404	3.9583333333333335
100406	2.90625
100408	3.2026843588675136
100411	2.25
100415	3.25
100419	1.0
100421	1.875
100423	2.5
100426	3.6249999999999996
100436	3.8717413157252722
100438	2.2268518518518516
100440	3.652966552782729
100442	3.159090909090909
100444	3.848148148148148
100446	1.5
100448	3.5
100450	3.3107347513597514
100452	2.273809523809524
100457	2.2202380952380953
100463	3.8333333333333335
100465	2.0
100467	2.5
100469	2.903693528693529
100483	2.5
100485	3.43051948051948
100487	3.2757766401315362
100490	2.5
100492	2.6875
100494	3.3958333333333335
100496	2.0
100498	2.6435401977992847
1005	2.5136460172086115
100503	2.5
100505	3.3249999999999997
100507	3.1029613315220512
100509	3.912626262626263
100511	3.795138888888889
100513	2.712962962962963
100515	3.5840909090909094
100517	3.5347222222222228
100519	3.75
100521	4.5
100527	3.6208457321748946
100529	2.665
100534	3.5
100536	3.6666666666666665
100538	3.362962962962963
100540	3.4537037037037037
100553	4.1248023724468235
100556	4.018789212591165
100559	3.25
100562	3.6666666666666665
100564	1.5
100567	3.8214285714285716
100570	2.5
100574	2.9375
100577	4.25
100579	2.671348318941902
100581	3.1785975045485912
100583	2.2142857142857144
100585	3.5
100588	3.5833333333333335
100591	3.0
100593	3.59375
100595	3.375
1006	3.2543398816491282
100611	2.7644488718352354
100613	3.5
100617	3.7880411255411257
100620	3.1842592592592593
100629	3.4583333333333335
100633	3.75
100645	3.5833333333333335
100647	2.0
100651	2.875
100653	3.25
100655	2.5
1007	2.9773902514842026
100714	3.9219523203829136
100717	3.172073412698413
100719	2.6666666666666665
100721	2.2
100723	2.555555555555556
100725	3.875
100727	2.5625
100729	2.918299755799756
100731	3.566666666666667
100734	2.9999999999999996
100737	3.0834504938316187
100739	2.85
100741	2.25
100743	2.5416666666666665
100745	3.6839112152970444
100756	3.1875
100799	4.083333333333333
1008	3.3302340193595126
100810	3.210963158657903
100823	3.5
100830	4.25
100836	2.875
100838	2.5
100840	3.25
100843	3.786113414150499
100882	3.681782106782107
100884	4.0
1009	3.14695259187774
100902	2.857142857142857
100904	3.25
100906	3.2310606060606064
100942	2.375
100944	3.5357142857142856
100946	3.0787037037037037
100948	2.8106060606060606
100951	2.75
101	3.7508434354547013
1010	3.08304508954634
101003	3.810606060606061
101006	2.5
101016	3.5
101018	3.7916666666666665
101020	2.7083333333333335
101022	3.0
101025	2.91767274073227
101058	4.0
101060	2.3928030303030305
101062	3.6875
101064	3.35
101068	3.064814814814815
101070	3.7810806670181676
101072	2.75
101074	3.537221979409479
101076	2.8662492244680404
101079	3.6768939393939393
101086	2.4
101088	3.3734588439317554
101097	3.143005952380953
1011	2.7391102624204087
101102	3.75
101104	3.75
101106	3.6867907210560715
101112	2.914281874165489
101114	2.5555555555555554
101123	2.9166666666666665
101127	2.5583333333333336
101133	3.5
101137	3.2687397967738936
101142	3.3794437218688196
101146	3.0
101148	3.375
101150	3.0357142857142856
101156	1.75
101158	3.3333333333333335
101160	3.4166666666666665
101162	3.8
101164	2.75
101166	2.7
101168	2.087962962962963
101170	3.1583333333333328
101172	3.125
101176	3.0
101178	3.0
101180	2.675
101182	2.9666666666666663
101186	3.468181471306471
101188	2.5625
101197	3.5
1012	3.5466977092410237
101200	2.8333333333333335
101204	3.8333333333333335
101207	3.204341029341029
101210	3.541071428571428
101212	2.75
101214	2.25
101218	3.4847222222222225
101220	3.125
101222	2.6805555555555554
101224	2.7857142857142856
101226	3.0
101233	2.96875
101235	3.6666666666666665
101239	1.25
101241	2.90625
101243	3.1704545454545454
101245	2.8333333333333335
101247	3.069444444444444
101249	1.7
101255	4.0
101258	3.0874458874458868
101260	2.9144841269841275
101262	3.4948921028466486
101264	3.0
101273	2.964404761904762
101281	2.9673513437594465
101283	2.820540283020613
101285	2.95257087365385
101287	3.46875
101289	3.05
101292	3.8333333333333335
101294	2.8
101296	3.124104251676022
101299	3.0
1013	3.416785413575321
101301	2.625
101303	2.7
101305	2.2
101307	3.1875
101319	3.5714285714285716
101322	3.2857142857142856
101329	4.5
101335	3.5416666666666665
101337	1.0
101339	1.6875
101341	2.5833333333333335
101350	3.325
101352	3.5714285714285716
101355	1.8125
101360	3.5055433625140022
101362	3.2541402856123973
101373	2.75
101375	3.25
101379	1.1916666666666669
101381	3.611111111111111
101383	2.5833333333333335
101388	2.75
101398	3.5
1014	3.361837941734656
101400	2.5833333333333335
101402	2.5
101405	3.75
101409	2.8333333333333335
101413	3.280952380952381
101415	3.677680892266648
101423	3.066666666666667
101425	3.9116666666666666
101428	2.875
101431	3.4
101433	1.0
101439	3.5
101444	2.5
101446	3.3333333333333335
101448	3.1111111111111107
101450	3.7
101456	3.166666666666667
101458	2.1481481481481484
101466	2.25
101468	2.875
101470	3.0
101476	3.1
101479	3.473958333333333
101481	3.0
101483	3.5
101485	2.875
101487	2.5
101489	2.0625
101498	3.531936307216039
1015	3.283754134480168
101505	1.75
101508	2.8
101510	2.0
101514	4.0
101525	3.6424683406019653
101527	3.600667388167389
101529	3.2980683457956186
101531	3.015530303030303
101534	2.125
101536	3.888888888888889
101538	4.5
101577	3.208195090619924
101579	3.78125
101581	4.0
101583	2.4166666666666665
101585	3.375
101590	3.2708333333333335
101592	3.722222222222222
101595	2.0
101597	3.663333333333333
101599	2.73
1016	3.136210069308282
101606	3.5
101612	2.879595157333025
101614	2.8541666666666665
101616	3.0
101627	3.0833333333333335
101629	3.636904761904762
101632	1.75
101634	0.5
101636	2.25
101640	3.3712542087542086
101642	2.6666666666666665
101646	3.7857142857142856
101648	3.1944444444444446
101650	3.5
101653	3.7592592592592586
101662	2.2083333333333335
101664	3.425
101666	2.5833333333333335
101670	3.2870370370370368
101672	1.7265151515151516
101674	2.4642857142857144
101678	4.0
101680	2.3333333333333335
101685	4.178571428571429
101687	2.8352272727272725
101689	2.9285714285714284
101692	2.5
101695	2.8333333333333335
1017	3.517298481553157
101703	3.3
101706	4.25
101708	1.7916666666666667
101710	2.973333333333333
101713	3.5416666666666665
101715	1.6875
101717	3.8333333333333335
101719	3.1477272727272734
101726	2.25
101728	0.5
101730	1.0
101732	2.5
101734	2.1527777777777777
101739	3.2971809881270953
101741	3.348625685643286
101747	2.333333333333333
101749	3.3125
101754	3.375
101756	2.810267857142857
101761	2.877567471150359
101763	3.0461038961038964
101765	3.5754960317460323
101767	3.7083333333333335
101770	3.214285714285715
101782	3.361111111111111
101796	4.5
101799	2.75
1018	3.0829870752311503
101801	3.3020833333333335
101803	2.75
101812	3.35
101820	3.0
101823	2.625
101825	3.5
101827	2.6666666666666665
101829	3.0
101833	2.6875
101835	3.0
101844	3.3333333333333335
101846	4.166666666666667
101848	4.0125
101850	4.048799753487253
101855	4.0
101857	3.702380952380952
101862	3.375
101864	3.6118086921716976
101870	2.1203703703703702
101872	3.175925925925926
101878	3.0
101880	3.390151515151515
101884	2.077380952380952
101887	3.25
101891	3.647727272727273
101893	3.003207830181514
101895	3.6856316068276533
101897	3.875
1019	3.507005919556667
101902	2.75
101904	3.6201298701298708
101908	2.5
101916	2.5
101918	3.511904761904762
101920	2.0
101922	2.95
101924	2.791666666666667
101926	3.404761904761905
101935	3.0
101938	2.45
101940	3.5
101942	3.0822330447330444
101944	2.5
101947	3.238095238095238
101950	3.5
101952	3.1666666666666665
101954	2.5
101957	2.5
101962	3.966225295988952
101964	3.9314814814814816
101967	2.625
101969	3.7731481481481475
101971	3.80901875901876
101973	3.6422304237460352
101975	2.111111111111111
101979	1.875
101984	3.2083333333333335
101986	3.6666666666666665
101989	1.6666666666666667
101991	3.25
101997	2.3935449253187255
101999	3.833333333333333
102	2.391187319097232
1020	3.25992759719267
102005	3.5153236914600545
102007	2.9769480519480522
102009	2.7849999999999997
102012	3.7
102025	2.125
102028	3.25
102033	3.1659075287895972
102035	2.0
102037	1.5833333333333335
102039	4.0
102047	2.9285714285714284
102049	3.6666666666666665
102051	2.491145218417946
102058	3.2217241092241093
102060	3.243317239176372
102062	3.6125000000000003
102064	2.75
102066	3.333562964812965
102070	3.298990470314
102072	3.033000939436867
102078	2.0
102080	2.0
102084	3.6568612388584096
102086	3.742424242424242
102088	3.0718553623795555
102090	2.75
102093	3.3333333333333335
1021	2.8186549266618264
102101	2.5
102103	1.5
102107	4.0
102109	2.75
102111	3.361111111111111
102113	2.0416666666666665
102115	2.8125
102119	3.3
102121	4.166666666666667
102123	3.2444237945801366
102125	3.5356133862830403
102127	3.590909090909091
102131	3.6
102133	3.5
102138	3.125
102152	2.925
102154	3.2610389610389605
102156	1.5
102158	3.5
102160	2.9154580937883297
102165	2.8792929292929297
102167	3.2125
102171	3.4166666666666665
102174	3.6527777777777772
102176	0.5
102178	2.0
102180	3.611111111111111
102188	2.558333333333333
102190	2.21875
102194	3.6353694853399143
102197	2.5
102199	2.8214285714285716
1022	3.548088966721371
102201	3.25
102208	2.5
102210	2.5
102213	2.722222222222222
102217	3.857525689036912
102219	4.5
102221	3.5
102224	3.0
102231	3.442404565131838
102233	3.5
102235	3.357142857142857
102242	3.2142857142857144
102245	3.0640331890331893
102248	1.75
102250	3.0
102252	3.3214285714285716
102263	3.076666666666667
102265	2.575
102267	3.7072916666666664
102269	4.0
102273	2.0
102275	3.107142857142857
102278	2.8375
102280	2.939814814814815
102282	3.15
102284	4.0
102286	3.122916666666667
102290	3.671875
102292	1.75
102294	3.546875
102297	4.0
102299	3.3958333333333335
1023	3.750160670687786
102303	3.607142857142857
102305	4.0
102323	4.541666666666667
102325	3.4166666666666665
102327	2.625
102332	1.5
102338	3.0
102340	4.5
102342	4.25
102350	3.0
102352	3.0
102354	2.4844155844155846
102356	2.632575757575758
102360	2.5
102364	1.5
102367	3.375
102369	3.731481481481481
102371	2.2261904761904763
102373	3.0
102376	3.2045454545454546
102378	3.1077967171717176
102388	2.65
102390	2.279166666666667
102396	2.84375
102399	3.0
1024	3.1697683883004792
102403	2.7
102407	3.5015224573036985
102411	2.5357142857142856
102413	3.3333333333333335
102415	3.5
102417	3.0
102419	3.0
102421	3.1666666666666665
102425	2.3690476190476195
102429	3.5
102432	3.2
102434	3.3
102436	2.0
102443	3.25
102445	3.729751307469643
102447	3.5
102450	3.5
102456	4.0
102459	0.5
102461	1.5
102463	3.0
102469	3.285606060606061
102477	3.125
102479	3.55
102481	3.171566161913283
102483	3.4305555555555554
102485	3.6875
102487	2.1666666666666665
102495	4.25
102497	3.375
102499	3.25
1025	3.5467150742849785
102509	2.875
102514	3.1904761904761907
102517	3.640740740740741
102521	2.35
102523	3.875
102526	4.0
102529	3.5
102533	3.826388888888889
102535	3.4537037037037037
102541	3.5
102544	3.25
102553	2.0
102557	2.740740740740741
102588	3.7378590305892936
102590	3.333333333333334
102596	3.6944444444444446
102598	2.0
1026	3.220971074380165
102602	3.885260076252724
102604	3.106060606060606
102606	3.25
102660	3.296875
102662	2.388888888888889
102664	3.25
102666	4.132017468355538
102672	4.333333333333333
102675	3.5
102677	2.586363636363636
102682	2.919642857142857
102684	3.0801616882878484
102686	2.9683457525929406
102688	3.2
1027	3.295307277559429
102716	3.3270322960451426
102720	3.2188417005760424
102735	2.175
102739	3.875
102742	4.333333333333333
102744	4.0
102747	3.1431818181818185
102749	1.625
102751	3.125
102753	3.814915574118549
102758	2.7142857142857144
102760	3.2166666666666663
102762	3.03125
102765	3.6666666666666665
102777	3.7222222222222228
102779	3.25
102781	4.125
102783	2.642857142857143
102792	3.8941986594482305
102794	2.375
102796	2.5
102798	2.974305555555555
1028	3.717364209128876
102800	3.716979874832225
102802	2.796833374958375
102804	3.375
102807	3.4166666666666665
102817	2.25
102819	3.3836258576053204
102821	4.0
102823	3.875
102826	3.3571428571428577
102828	2.0
102830	3.1666666666666665
102841	3.0
102843	2.5
102845	4.0
102848	2.5
102850	2.25
102852	3.227777777777778
102854	2.45
102856	3.4041666666666663
102858	3.0092592592592595
102860	3.625
102862	3.8
102868	3.375
102870	3.75
102874	3.0
102876	3.387962962962963
102878	2.5
102880	2.343601212882129
102882	4.25
102893	3.0
102895	3.1666666666666665
102897	3.3333333333333335
102899	2.3333333333333335
1029	3.451390960840289
102901	2.3333333333333335
102903	3.6725596071157054
102905	3.1930645743145747
102908	1.875
102910	2.875
102912	3.6666666666666665
102917	3.75
102920	3.0933333333333333
102922	2.7506868131868134
102924	2.7708333333333335
102941	3.2151515151515153
102943	3.05
102947	4.0
102949	2.7791666666666663
102951	3.25
102953	3.0625
102956	3.4628472222222224
102961	3.375
102963	3.1666666666666665
102965	2.5
102967	3.125
102969	3.0
102972	3.0
102974	3.2708333333333335
102976	4.0
102978	2.989583333333333
102980	3.375
102984	2.783333333333333
102986	2.8333333333333335
102989	3.55
102991	2.837572843822844
102993	3.7373067606022112
102995	3.5416666666666665
102997	3.25
103	3.2637420660796566
1030	3.104088799795844
103003	3.5
103006	3.0
103008	2.9833333333333334
103010	3.0625
103017	3.874314200054332
103022	3.6697691197691196
103027	3.4700026104984256
103030	3.446969696969697
103032	3.3333333333333335
103036	3.5
103040	2.3333333333333335
103042	3.1399306215056484
103044	2.625
103048	3.667700882905162
103050	3.431666666666666
103052	3.0
103055	2.7477202513354477
103057	3.9590909090909094
103059	3.447321428571428
103064	3.5
103066	3.5
103068	3.5
103071	2.25
103075	2.9843335402271105
103078	2.625
103081	3.607142857142857
103083	3.431593406593407
103085	2.8142829392829394
103087	3.0
103089	4.0
103091	3.25
1031	3.347214714390694
103101	3.6666666666666665
103103	3.095238095238095
103105	2.703703703703704
103107	3.6734787883684947
103112	3.5
103114	3.1666666666666665
103116	3.3333333333333335
103118	4.0
103120	2.6666666666666665
103130	3.625
103132	3.0
103135	3.0
103137	2.831349222147288
103139	2.1666666666666665
103141	3.5329953060640995
103143	5.0
103150	2.034090909090909
103162	3.75
103164	3.2916666666666665
103166	3.625
103171	2.46875
103175	3.5
103177	4.25
103180	3.5
103182	4.25
103186	1.25
103190	2.75
1032	3.6119535703731755
103203	3.5624999999999996
103206	2.1041666666666665
103208	3.5333333333333337
103210	3.702126097326705
103212	1.0
103219	2.9819886903220243
103221	2.9053030303030303
103224	3.5
103226	2.9166666666666665
103228	3.3596695670294365
103233	2.848533032623942
103235	3.929955620354852
103237	3.770833333333333
103241	4.5
103243	3.25
103245	2.5
103249	3.277456686812941
103253	3.2558391585657382
103255	3.4884695165945163
103257	3.1
103259	2.8969696969696965
103266	3.0416666666666665
103269	3.859375
103271	3.452380952380952
103273	2.808333333333333
103275	3.424458874458874
103277	3.532982295482295
103279	3.7349776060521673
103282	2.1875
103286	2.0625
103288	3.083333333333333
103290	3.25
103292	2.75
103294	1.75
103296	3.5
103299	3.3979080860659807
1033	3.4566132998094887
103301	1.3333333333333333
103303	1.625
103306	3.3707624516171504
103308	3.0625
103315	3.502696917426519
103317	3.3333333333333335
103319	3.661090645465645
103322	2.5
103324	2.25
103328	2.75
103330	3.75
103333	1.4583333333333333
103335	3.5968026140143023
103339	3.2384229804944216
103341	3.527465052839188
103343	1.25
103359	4.0
103361	3.5333333333333328
103363	2.8541666666666665
103366	3.185286084282557
103368	3.0714285714285716
103370	1.0
103372	3.3822090877342457
103374	1.75
103380	3.0
103382	2.1666666666666665
103384	2.947843535714046
103386	3.9666666666666672
103388	2.9416666666666664
1034	3.5522066574309954
103406	3.0
103408	2.25
103411	3.3333333333333335
103413	3.5
103418	3.0
103420	1.6666666666666667
103422	2.9583333333333335
103424	3.5
103433	3.6
103435	3.0
103437	2.7083333333333335
103439	3.539285714285714
103444	3.400349476911978
103446	3.875
103449	2.7975923382173384
103452	3.369791666666667
103454	3.9958333333333336
103460	1.75
103462	1.0
103465	3.111111111111111
103472	5.0
103474	3.4977380952380956
103476	2.875
103478	3.625
103481	1.7708333333333333
103483	3.0689130530395077
103487	1.4404761904761905
103489	1.6875
103493	3.733333333333333
103498	3.5
1035	3.80401495013084
103500	4.0
103502	2.125
103506	2.5625
103515	2.6666666666666665
103517	2.5
103519	3.0
103521	3.2901515151515155
103523	3.055555555555556
103525	3.234159779614325
103528	3.2142857142857144
103534	3.7579545454545453
103536	3.75
103539	3.6284421675397938
103541	3.383505926943427
103543	2.6295304232804235
103545	3.0
103547	2.2954545454545454
103549	3.8308684371184367
103551	3.5
103554	3.6341958546504003
103557	3.5
103559	2.7083333333333335
103561	3.4604166666666667
103563	4.166666666666667
103567	2.75
103570	2.75
103572	3.666468253968254
103574	2.919285714285714
103576	3.25
103590	3.4027777777777772
103593	3.125
103596	1.8268126463113912
103598	3.6875
1036	3.92935283360379
103600	2.0
103602	3.143939393939394
103604	3.4166666666666665
103606	3.8496319244616344
103609	2.3125
103611	3.0
103614	0.5
103617	3.0
103619	2.5370370370370368
103621	3.4877886002886003
103624	3.6625844908766894
103626	3.125
103629	4.25
103631	4.0
103633	4.5
103635	2.8333333333333335
103637	3.5
103639	3.8338023088023094
103641	2.875
103645	2.8333333333333335
103647	2.5
103651	2.7395833333333335
103653	2.375
103655	2.7817560666914676
103657	3.1145833333333335
103659	3.7317997573471566
103661	3.7946428571428568
103663	2.5
103665	3.295887445887446
103667	3.3097222222222222
103669	2.762384259259259
103671	1.15
103673	2.3333333333333335
103676	3.25
103681	2.2083333333333335
103683	3.5
103685	3.1263472638472636
103688	3.666448406190814
103690	3.5
103692	4.0
103695	1.125
1037	2.743091873347184
103721	2.5755050505050505
103723	1.9925767414403772
103727	2.787479236098011
103729	2.0
103731	3.125
103736	3.3404040404040405
103739	1.5625
103741	3.722222222222222
103743	2.0
103745	3.892857142857143
103747	3.095238095238095
103749	2.833333333333333
103751	3.803030303030303
103753	3.9861111111111107
103755	3.0679078629919423
103759	3.0
103769	0.5
103772	3.262119332891021
103774	2.5
103776	4.15
103779	2.0
103784	3.357142857142857
103787	3.2
103790	3.1666666666666665
103792	3.840909090909091
103794	3.625
103798	3.4625
1038	3.1866970633554117
103801	3.232652133660945
103806	3.4375
103808	2.757323232323232
103810	3.4756599537168498
103813	3.1392857142857142
103816	3.2585399449035815
103819	3.2491666666666665
103821	2.8541666666666665
103823	2.5
103825	2.1083333333333334
103827	3.125
103829	3.5
103831	3.5
103834	3.333333333333333
103836	2.9166666666666665
103838	3.35
103840	3.625
103842	4.0
103846	2.0
103849	3.8088307178932186
103851	3.0
103861	3.875
103863	3.5833333333333335
103865	2.9
103867	3.443538059163059
103869	0.9285714285714286
103871	3.8
103873	3.892857142857143
103875	3.25
103877	3.0
103881	2.5
103883	3.3797244353439324
1039	3.038636363636364
103908	2.5
103910	2.0
103912	3.9479166666666665
103920	3.75
103923	0.5
103935	3.462962962962963
103966	3.5
103972	3.092857142857143
103974	3.2222222222222228
103976	2.5
103978	2.65
103980	3.6024379783651987
103982	2.8912337662337664
103984	3.8967492603645204
103986	1.0
103988	2.375
103990	2.225
103994	3.375
103996	1.8585497835497833
103998	3.4
104	3.382678010075045
1040	3.4835357388569457
104000	2.8333333333333335
104002	1.5
104011	3.0
104013	3.8333333333333335
104015	3.0277777777777777
104017	1.7083333333333333
104019	2.5
104028	3.35
104031	3.5
104033	3.3055555555555554
104035	2.9523809523809526
104039	1.9375
104041	2.0625
104043	2.0
104050	3.3095238095238093
104054	2.5
104059	1.6666666666666667
104061	2.6666666666666665
104064	3.2142857142857144
104066	3.777777777777778
104069	4.0285583294781775
104072	4.067142857142858
104074	2.9736733215535587
104076	2.5349919541711685
104078	3.536574251814419
104085	3.215909090909091
104089	3.3386574074074074
104091	3.1666666666666665
104093	3.5522727272727277
104097	2.9458874458874464
104099	3.1814814814814816
1041	4.055775783197428
104101	1.7
104103	4.5
104116	3.25
104119	4.4
104123	1.9238095238095239
104126	3.9166666666666665
104129	3.1692144378747247
104132	2.2
104135	2.25
104137	3.114192404817405
104139	2.5625
104141	3.1179473304473304
104144	3.1946675261013495
104153	2.25
104155	3.131944444444444
104175	2.1785714285714284
104177	3.696296296296296
104179	2.0
104181	2.4
1042	3.441668420301681
104211	3.4918475554818245
104213	3.5
